Date,Open,High,Low,Close,Adj Close,Volume
2022-01-04,13.0600004196167,13.583000183105469,12.960000038146973,13.061699867248535,13.061699867248535,0
2022-01-05,13.418899536132812,13.633899688720703,13.267339706420898,13.411499977111816,13.411499977111816,0
2022-01-06,13.681400299072266,13.870800018310547,13.465499877929688,13.687999725341797,13.687999725341797,0
2022-01-07,13.803999900817871,13.916299819946289,13.704620361328125,13.782099723815918,13.782099723815918,0
2022-01-10,13.751009941101074,13.925040245056152,13.65149974822998,13.749349594116211,13.749349594116211,0
2022-01-11,13.808899879455566,13.8685302734375,13.700499534606934,13.809000015258789,13.809000015258789,0
2022-01-12,13.763199806213379,13.845890045166016,13.204999923706055,13.760499954223633,13.760499954223633,0
2022-01-13,13.239700317382812,13.657699584960938,13.149200439453125,13.243399620056152,13.243399620056152,0
2022-01-14,13.499360084533691,13.626999855041504,13.44379997253418,13.5826997756958,13.5826997756958,0
2022-01-17,13.43317985534668,13.619099617004395,13.352729797363281,13.43317985534668,13.43317985534668,0
2022-01-18,13.453100204467773,13.642999649047852,13.410420417785645,13.450599670410156,13.450599670410156,0
2022-01-19,13.50547981262207,13.624810218811035,13.339340209960938,13.527700424194336,13.527700424194336,0
2022-01-20,13.372759819030762,13.535400390625,13.255430221557617,13.423600196838379,13.423600196838379,0
2022-01-21,13.365599632263184,13.459699630737305,13.306750297546387,13.354999542236328,13.354999542236328,0
2022-01-24,13.4343900680542,13.538599967956543,13.337920188903809,13.434650421142578,13.434650421142578,0
2022-01-25,13.456339836120605,13.568449974060059,13.4239501953125,13.434760093688965,13.434760093688965,0
2022-01-26,13.496100425720215,13.613100051879883,13.443679809570312,13.476900100708008,13.476900100708008,0
2022-01-27,13.577500343322754,13.660590171813965,13.538249969482422,13.577099800109863,13.577099800109863,0
2022-01-28,13.610899925231934,13.659250259399414,13.476579666137695,13.617600440979004,13.617600440979004,0
2022-01-31,13.482049942016602,13.5693998336792,13.289990425109863,13.482049942016602,13.482049942016602,0
2022-02-01,13.29800033569336,13.461700439453125,13.271880149841309,13.29580020904541,13.29580020904541,0
2022-02-02,13.399100303649902,13.572750091552734,13.333359718322754,13.350179672241211,13.350179672241211,0
2022-02-03,13.46049976348877,13.614899635314941,13.443380355834961,13.46560001373291,13.46560001373291,0
2022-02-04,13.563400268554688,13.595999717712402,13.507840156555176,13.566200256347656,13.566200256347656,0
2022-02-07,13.55443000793457,13.603090286254883,13.542499542236328,13.556659698486328,13.556659698486328,0
2022-02-08,13.583849906921387,13.65958023071289,13.536479949951172,13.570369720458984,13.570369720458984,0
2022-02-09,13.577110290527344,13.607259750366211,13.53363037109375,13.577210426330566,13.577210426330566,0
2022-02-10,13.552300453186035,13.57289981842041,13.466899871826172,13.539199829101562,13.539199829101562,0
2022-02-11,13.491900444030762,13.561039924621582,13.44159984588623,13.496100425720215,13.496100425720215,0
2022-02-14,13.50529956817627,13.611459732055664,13.48740005493164,13.505419731140137,13.505419731140137,0
2022-02-15,13.59529972076416,13.675379753112793,13.568499565124512,13.590800285339355,13.590800285339355,0
2022-02-16,13.602499961853027,13.643839836120605,13.587900161743164,13.60319995880127,13.60319995880127,0
2022-02-17,13.59529972076416,13.632479667663574,13.563799858093262,13.59570026397705,13.59570026397705,0
2022-02-18,13.526100158691406,13.660099983215332,13.509519577026367,13.522600173950195,13.522600173950195,0
2022-02-21,13.608799934387207,13.657600402832031,13.578100204467773,13.60807991027832,13.60807991027832,0
2022-02-22,13.659099578857422,13.899430274963379,13.639399528503418,13.67549991607666,13.67549991607666,0
2022-02-23,13.774880409240723,13.868499755859375,13.704299926757812,13.762280464172363,13.762280464172363,0
2022-02-24,13.804340362548828,14.619999885559082,13.769539833068848,13.820500373840332,13.820500373840332,0
2022-02-25,14.053000450134277,14.118599891662598,13.734959602355957,14.053000450134277,14.053000450134277,0
2022-02-28,14.048979759216309,14.096400260925293,13.727179527282715,14.028840065002441,14.028840065002441,0
2022-03-01,13.774660110473633,13.964200019836426,13.744959831237793,13.791000366210938,13.791000366210938,0
2022-03-02,13.835639953613281,14.129850387573242,13.78853988647461,13.835200309753418,13.835200309753418,0
2022-03-03,13.990500450134277,14.150320053100586,13.968079566955566,13.982999801635742,13.982999801635742,0
2022-03-04,14.10770034790039,14.264989852905273,14.082989692687988,14.113499641418457,14.113499641418457,0
2022-03-07,14.240730285644531,14.4197998046875,14.222559928894043,14.239629745483398,14.239629745483398,0
2022-03-08,14.371700286865234,14.579299926757812,14.36633014678955,14.378999710083008,14.378999710083008,0
2022-03-09,14.509200096130371,14.67510986328125,14.469050407409668,14.491299629211426,14.491299629211426,0
2022-03-10,14.660599708557129,14.919699668884277,14.618339538574219,14.659099578857422,14.659099578857422,0
2022-03-11,14.868000030517578,14.988499641418457,14.642900466918945,14.838000297546387,14.838000297546387,0
2022-03-14,14.735650062561035,14.891599655151367,14.7081298828125,14.75,14.75,0
2022-03-15,14.793499946594238,14.837300300598145,14.526619911193848,14.774860382080078,14.774860382080078,0
2022-03-16,14.702119827270508,14.750200271606445,14.619999885559082,14.700799942016602,14.700799942016602,0
2022-03-17,14.593000411987305,14.79878044128418,14.551779747009277,14.557979583740234,14.557979583740234,0
2022-03-18,14.713199615478516,14.819379806518555,14.70009994506836,14.703310012817383,14.703310012817383,0
2022-03-21,14.808420181274414,14.8506498336792,14.774109840393066,14.806859970092773,14.806859970092773,0
2022-03-22,14.822199821472168,14.8503999710083,14.800800323486328,14.82174015045166,14.82174015045166,0
2022-03-23,14.820799827575684,14.85282039642334,14.775639533996582,14.818300247192383,14.818300247192383,0
2022-03-24,14.830900192260742,14.86594009399414,14.806870460510254,14.826700210571289,14.826700210571289,0
2022-03-25,14.834699630737305,14.851570129394531,14.809399604797363,14.836000442504883,14.836000442504883,0
2022-03-28,14.82759952545166,14.849260330200195,14.813699722290039,14.82759952545166,14.82759952545166,0
2022-03-29,14.821399688720703,14.839750289916992,14.453740119934082,14.821399688720703,14.821399688720703,0
2022-03-30,14.569250106811523,14.681679725646973,14.591449737548828,14.569250106811523,14.569250106811523,0
2022-03-31,14.651009559631348,14.685330390930176,14.616800308227539,14.651009559631348,14.651009559631348,0
2022-04-01,14.666199684143066,14.695500373840332,14.649279594421387,14.666199684143066,14.666199684143066,0
2022-04-04,14.674039840698242,14.71444034576416,14.674839973449707,14.674039840698242,14.674039840698242,0
2022-04-05,14.691499710083008,14.727919578552246,14.674779891967773,14.691499710083008,14.691499710083008,0
2022-04-06,14.717900276184082,14.744540214538574,14.69849967956543,14.717900276184082,14.717900276184082,0
2022-04-07,14.699589729309082,14.761679649353027,14.697500228881836,14.699589729309082,14.699589729309082,0
2022-04-08,14.753700256347656,14.758219718933105,14.727339744567871,14.753700256347656,14.753700256347656,0
2022-04-11,14.74020004272461,14.74940013885498,14.627440452575684,14.74020004272461,14.74020004272461,0
2022-04-12,14.664600372314453,14.69044017791748,14.550060272216797,14.664600372314453,14.664600372314453,0
2022-04-13,14.581500053405762,14.60198974609375,14.562359809875488,14.581500053405762,14.581500053405762,0
2022-04-14,14.59060001373291,14.628999710083008,14.580300331115723,14.59060001373291,14.59060001373291,0
2022-04-15,14.622699737548828,14.66100025177002,14.579019546508789,14.622699737548828,14.622699737548828,0
2022-04-18,14.621800422668457,14.649279594421387,14.60830020904541,14.621800422668457,14.621800422668457,0
2022-04-19,14.640899658203125,14.667969703674316,14.637700080871582,14.640899658203125,14.640899658203125,0
2022-04-20,14.652000427246094,14.676420211791992,14.630000114440918,14.652000427246094,14.652000427246094,0
2022-04-21,14.666799545288086,14.704000473022461,14.656800270080566,14.666799545288086,14.666799545288086,0
2022-04-22,14.70398998260498,14.753999710083008,14.69909954071045,14.70398998260498,14.70398998260498,0
2022-04-25,14.747099876403809,14.776820182800293,14.721650123596191,14.747099876403809,14.747099876403809,0
2022-04-26,14.771900177001953,14.805520057678223,14.768500328063965,14.771900177001953,14.771900177001953,0
2022-04-27,14.799699783325195,14.832119941711426,14.787650108337402,14.799699783325195,14.799699783325195,0
2022-04-28,14.809800148010254,14.82509994506836,14.736029624938965,14.809800148010254,14.809800148010254,0
2022-04-29,14.78888988494873,14.861300468444824,14.746500015258789,14.78888988494873,14.78888988494873,0
2022-05-02,14.854900360107422,14.899330139160156,14.853699684143066,14.854900360107422,14.854900360107422,0
2022-05-03,14.886699676513672,14.904800415039062,14.785460472106934,14.886699676513672,14.886699676513672,0
2022-05-04,14.80679988861084,14.841779708862305,14.758589744567871,14.80679988861084,14.80679988861084,0
2022-05-05,14.739700317382812,14.8681001663208,14.707480430603027,14.739700317382812,14.739700317382812,0
2022-05-06,14.865079879760742,14.95238971710205,14.859869956970215,14.865079879760742,14.865079879760742,0
2022-05-09,14.940130233764648,15.113100051879883,14.915499687194824,14.940130233764648,14.940130233764648,0
2022-05-10,15.098400115966797,15.265000343322754,15.091569900512695,15.098400115966797,15.098400115966797,0
2022-05-11,15.32544994354248,15.372790336608887,15.25409984588623,15.32544994354248,15.32544994354248,0
2022-05-12,15.285400390625,15.403289794921875,15.273500442504883,15.285400390625,15.285400390625,0
2022-05-13,15.406800270080566,15.485719680786133,15.398300170898438,15.406800270080566,15.406800270080566,0
2022-05-16,15.480199813842773,15.658029556274414,15.479499816894531,15.480199813842773,15.480199813842773,0
2022-05-17,15.600299835205078,15.883500099182129,15.562780380249023,15.600299835205078,15.600299835205078,0
2022-05-18,15.911999702453613,15.975290298461914,15.790069580078125,15.911999702453613,15.911999702453613,0
2022-05-19,15.956299781799316,15.97700023651123,15.809800148010254,15.956299781799316,15.956299781799316,0
2022-05-20,15.902649879455566,15.984310150146484,15.816559791564941,15.902649879455566,15.902649879455566,0
2022-05-23,15.929900169372559,15.963600158691406,15.687999725341797,15.929900169372559,15.929900169372559,0
2022-05-24,15.933099746704102,16.15070915222168,15.9205904006958,15.933099746704102,15.933099746704102,0
2022-05-25,16.09749984741211,16.39801025390625,16.019779205322266,16.09749984741211,16.09749984741211,0
2022-05-26,16.347999572753906,16.44860076904297,16.260900497436523,16.347999572753906,16.347999572753906,0
2022-05-27,16.360700607299805,16.39940071105957,16.18000030517578,16.360700607299805,16.360700607299805,0
